6985	32
0	1	
raw
Accepted	Cluster	Timestamp	Height	Width	Slope	SlopeD	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
1	1	422	2985.000000	1.#INF00	0.000000	0.000000	-352.883156	-119.883156	227.116844	584.116844	818.116844	760.116844	278.116844	-561.883156	-1423.883156	-1882.883156	-1731.883156	-1111.883156	-355.883156	254.116844	639.116844	869.116844	1022.116844	1102.116844	1080.116844	954.116844	770.116844	574.116844	375.116844	160.116844	-60.883156	-238.883156	-333.883156	-349.883156	-334.883156	-329.883156	-328.883156	-303.883156
1	1	424	3946.000000	1.#INF00	0.000000	0.000000	194.116844	123.116844	183.116844	294.116844	405.116844	504.116844	436.116844	-160.883156	-1445.883156	-2077.883156	-2077.883156	-2077.883156	-1621.883156	-191.883156	728.116844	1190.116844	1484.116844	1744.116844	1868.116844	1738.116844	1423.116844	1141.116844	1025.116844	1002.116844	912.116844	719.116844	539.116844	465.116844	452.116844	406.116844	284.116844	115.116844
1	1	434	1262.000000	1.#INF00	0.000000	0.000000	-83.883156	-114.883156	-135.883156	-87.883156	-25.883156	-98.883156	-359.883156	-651.883156	-731.883156	-517.883156	-168.883156	89.116844	173.116844	174.116844	229.116844	369.116844	503.116844	530.116844	448.116844	338.116844	275.116844	260.116844	238.116844	166.116844	51.116844	-62.883156	-139.883156	-178.883156	-196.883156	-193.883156	-175.883156	-159.883156
1	1	442	2196.000000	1.#INF00	0.000000	0.000000	339.116844	295.116844	323.116844	433.116844	550.116844	540.116844	274.116844	-244.883156	-807.883156	-1118.883156	-1031.883156	-660.883156	-241.883156	74.116844	296.116844	499.116844	713.116844	913.116844	1050.116844	1077.116844	996.116844	863.116844	737.116844	635.116844	537.116844	421.116844	282.116844	160.116844	113.116844	150.116844	216.116844	236.116844
0	0	463	846.000000	1.#INF00	0.000000	0.000000	-168.883156	-67.883156	-37.883156	-102.883156	-217.883156	-350.883156	-497.883156	-637.883156	-722.883156	-731.883156	-688.883156	-612.883156	-510.883156	-411.883156	-359.883156	-355.883156	-335.883156	-238.883156	-89.883156	12.116844	-12.883156	-139.883156	-252.883156	-233.883156	-80.883156	73.116844	114.116844	67.116844	14.116844	-7.883156	-27.883156	-58.883156
0	0	475	1270.000000	1.#INF00	0.000000	0.000000	122.116844	106.116844	125.116844	146.116844	91.116844	-93.883156	-383.883156	-688.883156	-920.883156	-1032.883156	-1009.883156	-850.883156	-589.883156	-308.883156	-102.883156	-9.883156	-1.883156	-26.883156	-46.883156	-41.883156	15.116844	126.116844	230.116844	237.116844	146.116844	50.116844	30.116844	67.116844	87.116844	69.116844	66.116844	128.116844
0	0	553	1077.000000	1.#INF00	0.000000	0.000000	-196.883156	-68.883156	139.116844	312.116844	311.116844	95.116844	-249.883156	-577.883156	-758.883156	-764.883156	-688.883156	-615.883156	-544.883156	-434.883156	-282.883156	-121.883156	18.116844	107.116844	141.116844	152.116844	183.116844	240.116844	278.116844	271.116844	257.116844	281.116844	309.116844	273.116844	167.116844	63.116844	14.116844	13.116844
0	0	555	1386.000000	1.#INF00	0.000000	0.000000	227.116844	201.116844	107.116844	-3.883156	-57.883156	-64.883156	-158.883156	-459.883156	-882.883156	-1158.883156	-1093.883156	-768.883156	-423.883156	-204.883156	-85.883156	12.116844	88.116844	78.116844	-22.883156	-125.883156	-122.883156	-8.883156	108.116844	113.116844	4.116844	-119.883156	-159.883156	-105.883156	-33.883156	-36.883156	-131.883156	-236.883156
0	0	557	1702.000000	1.#INF00	0.000000	0.000000	-274.883156	-229.883156	-235.883156	-359.883156	-520.883156	-583.883156	-551.883156	-575.883156	-753.883156	-977.883156	-1034.883156	-849.883156	-538.883156	-243.883156	-5.883156	193.116844	342.116844	429.116844	484.116844	551.116844	626.116844	667.116844	648.116844	585.116844	504.116844	433.116844	392.116844	380.116844	367.116844	346.116844	356.116844	454.116844
0	0	563	1620.000000	1.#INF00	0.000000	0.000000	-471.883156	-406.883156	-319.883156	-215.883156	-126.883156	-121.883156	-282.883156	-611.883156	-965.883156	-1107.883156	-895.883156	-417.883156	72.116844	369.116844	453.116844	448.116844	466.116844	509.116844	512.116844	446.116844	343.116844	250.116844	188.116844	157.116844	154.116844	173.116844	200.116844	209.116844	182.116844	123.116844	58.116844	20.116844
0	0	565	1093.000000	1.#INF00	0.000000	0.000000	-157.883156	-150.883156	-101.883156	-54.883156	-91.883156	-263.883156	-511.883156	-697.883156	-726.883156	-633.883156	-525.883156	-463.883156	-438.883156	-390.883156	-248.883156	-7.883156	238.116844	366.116844	354.116844	295.116844	290.116844	332.116844	337.116844	263.116844	174.116844	162.116844	231.116844	298.116844	305.116844	275.116844	246.116844	207.116844
1	1	576	1461.000000	1.#INF00	0.000000	0.000000	115.116844	153.116844	213.116844	257.116844	225.116844	75.116844	-209.883156	-572.883156	-852.883156	-886.883156	-661.883156	-322.883156	-45.883156	109.116844	211.116844	335.116844	468.116844	553.116844	574.116844	547.116844	502.116844	473.116844	462.116844	424.116844	324.116844	198.116844	122.116844	118.116844	138.116844	134.116844	123.116844	155.116844
1	1	592	2177.000000	1.#INF00	0.000000	0.000000	158.116844	233.116844	300.116844	321.116844	283.116844	143.116844	-162.883156	-613.883156	-1041.883156	-1239.883156	-1118.883156	-740.883156	-261.883156	157.116844	427.116844	571.116844	669.116844	757.116844	823.116844	866.116844	907.116844	937.116844	894.116844	745.116844	545.116844	406.116844	387.116844	425.116844	414.116844	317.116844	192.116844	116.116844
0	0	713	898.000000	1.#INF00	0.000000	0.000000	-234.883156	-265.883156	-262.883156	-311.883156	-435.883156	-565.883156	-644.883156	-694.883156	-742.883156	-736.883156	-611.883156	-422.883156	-297.883156	-268.883156	-259.883156	-189.883156	-56.883156	82.116844	155.116844	135.116844	64.116844	12.116844	-6.883156	-29.883156	-61.883156	-69.883156	-33.883156	7.116844	16.116844	2.116844	-3.883156	9.116844
0	0	763	1129.000000	1.#INF00	0.000000	0.000000	-123.883156	-196.883156	-268.883156	-326.883156	-387.883156	-468.883156	-577.883156	-688.883156	-742.883156	-691.883156	-550.883156	-385.883156	-244.883156	-111.883156	34.116844	164.116844	242.116844	281.116844	308.116844	334.116844	362.116844	386.116844	384.116844	339.116844	258.116844	170.116844	109.116844	89.116844	111.116844	146.116844	161.116844	145.116844
0	0	768	2063.000000	1.#INF00	0.000000	0.000000	354.116844	214.116844	114.116844	121.116844	196.116844	197.116844	-8.883156	-419.883156	-886.883156	-1206.883156	-1275.883156	-1145.883156	-944.883156	-761.883156	-613.883156	-470.883156	-313.883156	-166.883156	-61.883156	0.116844	59.116844	165.116844	341.116844	549.116844	714.116844	787.116844	781.116844	736.116844	683.116844	626.116844	558.116844	465.116844
1	1	777	1758.000000	1.#INF00	0.000000	0.000000	212.116844	391.116844	601.116844	767.116844	793.116844	597.116844	164.116844	-387.883156	-831.883156	-964.883156	-752.883156	-336.883156	89.116844	390.116844	529.116844	542.116844	523.116844	560.116844	647.116844	683.116844	594.116844	431.116844	308.116844	268.116844	268.116844	254.116844	218.116844	164.116844	81.116844	-34.883156	-141.883156	-192.883156
0	0	801	1063.000000	1.#INF00	0.000000	0.000000	-39.883156	-81.883156	-106.883156	-138.883156	-219.883156	-362.883156	-520.883156	-647.883156	-739.883156	-786.883156	-756.883156	-642.883156	-478.883156	-310.883156	-176.883156	-98.883156	-65.883156	-49.883156	-25.883156	0.116844	11.116844	18.116844	53.116844	122.116844	187.116844	230.116844	258.116844	276.116844	273.116844	246.116844	196.116844	137.116844
0	0	873	1175.000000	1.#INF00	0.000000	0.000000	-217.883156	-142.883156	-132.883156	-223.883156	-386.883156	-553.883156	-666.883156	-710.883156	-714.883156	-695.883156	-634.883156	-527.883156	-397.883156	-254.883156	-84.883156	82.116844	181.116844	199.116844	206.116844	266.116844	359.116844	420.116844	413.116844	365.116844	345.116844	392.116844	460.116844	432.116844	267.116844	74.116844	4.116844	90.116844
0	0	895	2096.000000	1.#INF00	0.000000	0.000000	33.116844	76.116844	52.116844	26.116844	33.116844	-5.883156	-211.883156	-570.883156	-907.883156	-1054.883156	-987.883156	-793.883156	-575.883156	-371.883156	-148.883156	113.116844	369.116844	567.116844	711.116844	841.116844	959.116844	1033.116844	1041.116844	1000.116844	937.116844	862.116844	786.116844	723.116844	679.116844	666.116844	694.116844	734.116844
0	0	935	1065.000000	1.#INF00	0.000000	0.000000	110.116844	31.116844	-22.883156	-79.883156	-166.883156	-299.883156	-470.883156	-641.883156	-752.883156	-766.883156	-700.883156	-610.883156	-545.883156	-505.883156	-452.883156	-368.883156	-286.883156	-229.883156	-167.883156	-72.883156	23.116844	59.116844	26.116844	-29.883156	-66.883156	-60.883156	1.116844	101.116844	199.116844	267.116844	298.116844	288.116844
0	0	997	1026.000000	1.#INF00	0.000000	0.000000	-212.883156	-261.883156	-335.883156	-409.883156	-469.883156	-515.883156	-567.883156	-641.883156	-714.883156	-723.883156	-634.883156	-463.883156	-263.883156	-89.883156	23.116844	61.116844	47.116844	25.116844	22.116844	26.116844	16.116844	5.116844	36.116844	131.116844	249.116844	302.116844	239.116844	112.116844	33.116844	47.116844	103.116844	121.116844
1	1	999	2953.000000	1.#INF00	0.000000	0.000000	-39.883156	67.116844	273.116844	529.116844	788.116844	939.116844	787.116844	177.116844	-794.883156	-1691.883156	-2013.883156	-1604.883156	-775.883156	-19.883156	372.116844	454.116844	452.116844	529.116844	686.116844	819.116844	843.116844	765.116844	650.116844	536.116844	427.116844	329.116844	260.116844	231.116844	212.116844	152.116844	34.116844	-104.883156
0	0	1005	1318.000000	1.#INF00	0.000000	0.000000	-198.883156	-47.883156	82.116844	114.116844	21.116844	-168.883156	-394.883156	-593.883156	-721.883156	-762.883156	-722.883156	-617.883156	-458.883156	-251.883156	-16.883156	196.116844	326.116844	329.116844	183.116844	-82.883156	-340.883156	-437.883156	-333.883156	-145.883156	-21.883156	17.116844	61.116844	185.116844	362.116844	505.116844	555.116844	507.116844
0	0	1010	1699.000000	1.#INF00	0.000000	0.000000	-56.883156	6.116844	134.116844	320.116844	486.116844	479.116844	174.116844	-389.883156	-956.883156	-1212.883156	-1061.883156	-709.883156	-426.883156	-288.883156	-202.883156	-83.883156	56.116844	143.116844	139.116844	92.116844	79.116844	118.116844	149.116844	119.116844	27.116844	-95.883156	-204.883156	-249.883156	-207.883156	-114.883156	-45.883156	-46.883156
0	0	1012	2807.000000	1.#INF00	0.000000	0.000000	-53.883156	-91.883156	-60.883156	32.116844	174.116844	291.116844	241.116844	-118.883156	-797.883156	-1575.883156	-2077.883156	-2060.883156	-1574.883156	-917.883156	-373.883156	-37.883156	174.116844	386.116844	607.116844	729.116844	682.116844	547.116844	472.116844	489.116844	493.116844	397.116844	239.116844	116.116844	76.116844	92.116844	119.116844	121.116844
1	1	1038	1752.000000	1.#INF00	0.000000	0.000000	-66.883156	-113.883156	-122.883156	-46.883156	56.116844	32.116844	-224.883156	-634.883156	-965.883156	-1020.883156	-795.883156	-432.883156	-61.883156	280.116844	574.116844	731.116844	662.116844	406.116844	124.116844	-56.883156	-132.883156	-158.883156	-148.883156	-90.883156	-15.883156	19.116844	-3.883156	-52.883156	-68.883156	-8.883156	108.116844	212.116844
0	0	1048	1074.000000	1.#INF00	0.000000	0.000000	-126.883156	-173.883156	-202.883156	-197.883156	-188.883156	-244.883156	-415.883156	-650.883156	-794.883156	-740.883156	-557.883156	-399.883156	-316.883156	-225.883156	-62.883156	114.116844	208.116844	184.116844	102.116844	32.116844	-10.883156	-63.883156	-153.883156	-235.883156	-219.883156	-77.883156	113.116844	245.116844	279.116844	250.116844	205.116844	170.116844
0	0	1052	1979.000000	1.#INF00	0.000000	0.000000	-141.883156	-121.883156	-75.883156	1.116844	58.116844	-4.883156	-241.883156	-573.883156	-836.883156	-911.883156	-807.883156	-628.883156	-486.883156	-407.883156	-339.883156	-233.883156	-101.883156	12.116844	102.116844	191.116844	270.116844	305.116844	315.116844	359.116844	449.116844	527.116844	567.116844	628.116844	755.116844	912.116844	1027.116844	1067.116844
0	0	1091	1307.000000	1.#INF00	0.000000	0.000000	162.116844	219.116844	191.116844	35.116844	-210.883156	-442.883156	-588.883156	-667.883156	-714.883156	-706.883156	-614.883156	-477.883156	-357.883156	-250.883156	-98.883156	107.116844	299.116844	416.116844	463.116844	474.116844	469.116844	448.116844	410.116844	359.116844	306.116844	288.116844	336.116844	439.116844	542.116844	592.116844	575.116844	518.116844
0	0	1096	1664.000000	1.#INF00	0.000000	0.000000	53.116844	52.116844	50.116844	35.116844	-22.883156	-157.883156	-383.883156	-650.883156	-845.883156	-874.883156	-746.883156	-539.883156	-302.883156	-60.883156	136.116844	249.116844	311.116844	383.116844	466.116844	511.116844	498.116844	473.116844	505.116844	614.116844	739.116844	789.116844	720.116844	567.116844	423.116844	365.116844	378.116844	384.116844
0	0	1102	1467.000000	1.#INF00	0.000000	0.000000	158.116844	144.116844	132.116844	147.116844	168.116844	95.116844	-128.883156	-443.883156	-715.883156	-833.883156	-777.883156	-616.883156	-436.883156	-286.883156	-164.883156	-76.883156	-49.883156	-65.883156	-38.883156	92.116844	279.116844	421.116844	482.116844	519.116844	574.116844	625.116844	633.116844	606.116844	570.116844	538.116844	489.116844	399.116844
0	0	1103	636.000000	1.#INF00	0.000000	0.000000	-378.883156	-426.883156	-480.883156	-480.883156	-448.883156	-471.883156	-574.883156	-693.883156	-737.883156	-673.883156	-544.883156	-410.883156	-304.883156	-220.883156	-160.883156	-138.883156	-153.883156	-182.883156	-208.883156	-229.883156	-253.883156	-276.883156	-280.883156	-255.883156	-207.883156	-152.883156	-108.883156	-101.883156	-150.883156	-245.883156	-351.883156	-417.883156
0	0	1111	685.000000	1.#INF00	0.000000	0.000000	-179.883156	-302.883156	-390.883156	-403.883156	-368.883156	-372.883156	-478.883156	-633.883156	-718.883156	-681.883156	-571.883156	-466.883156	-388.883156	-308.883156	-198.883156	-87.883156	-38.883156	-71.883156	-124.883156	-124.883156	-70.883156	-33.883156	-57.883156	-117.883156	-177.883156	-239.883156	-298.883156	-312.883156	-252.883156	-159.883156	-115.883156	-154.883156
1	1	1128	2052.000000	1.#INF00	0.000000	0.000000	-6.883156	-2.883156	1.116844	28.116844	86.116844	102.116844	-40.883156	-395.883156	-874.883156	-1246.883156	-1269.883156	-882.883156	-280.883156	245.116844	530.116844	604.116844	590.116844	594.116844	648.116844	722.116844	775.116844	782.116844	736.116844	637.116844	516.116844	423.116844	354.116844	238.116844	34.116844	-197.883156	-346.883156	-361.883156
0	0	1131	1588.000000	1.#INF00	0.000000	0.000000	-71.883156	-185.883156	-264.883156	-337.883156	-432.883156	-527.883156	-594.883156	-647.883156	-712.883156	-772.883156	-761.883156	-632.883156	-398.883156	-126.883156	105.116844	251.116844	337.116844	433.116844	565.116844	674.116844	695.116844	655.116844	645.116844	697.116844	754.116844	762.116844	745.116844	759.116844	801.116844	815.116844	757.116844	651.116844
0	0	1132	2309.000000	1.#INF00	0.000000	0.000000	-318.883156	-460.883156	-567.883156	-589.883156	-508.883156	-371.883156	-316.883156	-478.883156	-830.883156	-1158.883156	-1274.883156	-1201.883156	-1097.883156	-1032.883156	-943.883156	-753.883156	-465.883156	-167.883156	46.116844	153.116844	211.116844	280.116844	370.116844	464.116844	566.116844	696.116844	848.116844	981.116844	1034.116844	954.116844	745.116844	502.116844
0	0	1134	781.000000	1.#INF00	0.000000	0.000000	-288.883156	-272.883156	-204.883156	-157.883156	-200.883156	-340.883156	-516.883156	-666.883156	-761.883156	-789.883156	-761.883156	-697.883156	-592.883156	-418.883156	-218.883156	-104.883156	-138.883156	-264.883156	-372.883156	-379.883156	-270.883156	-121.883156	-40.883156	-63.883156	-138.883156	-195.883156	-191.883156	-123.883156	-38.883156	-8.883156	-78.883156	-211.883156
0	0	1150	1523.000000	1.#INF00	0.000000	0.000000	-95.883156	-65.883156	-11.883156	16.116844	-26.883156	-176.883156	-421.883156	-670.883156	-796.883156	-743.883156	-577.883156	-412.883156	-282.883156	-151.883156	-6.883156	127.116844	234.116844	327.116844	413.116844	475.116844	501.116844	517.116844	547.116844	595.116844	649.116844	700.116844	726.116844	675.116844	516.116844	327.116844	227.116844	226.116844
0	0	1151	1714.000000	1.#INF00	0.000000	0.000000	-424.883156	-320.883156	-23.883156	296.116844	425.116844	249.116844	-168.883156	-629.883156	-958.883156	-1097.883156	-1077.883156	-939.883156	-728.883156	-518.883156	-379.883156	-311.883156	-254.883156	-170.883156	-54.883156	93.116844	260.116844	412.116844	514.116844	567.116844	599.116844	616.116844	596.116844	536.116844	473.116844	429.116844	400.116844	368.116844
0	0	1156	784.000000	1.#INF00	0.000000	0.000000	-393.883156	-418.883156	-415.883156	-360.883156	-296.883156	-299.883156	-408.883156	-586.883156	-762.883156	-891.883156	-965.883156	-987.883156	-949.883156	-834.883156	-652.883156	-472.883156	-379.883156	-386.883156	-426.883156	-435.883156	-400.883156	-347.883156	-303.883156	-263.883156	-220.883156	-203.883156	-254.883156	-368.883156	-484.883156	-536.883156	-513.883156	-461.883156
1	1	1185	1814.000000	1.#INF00	0.000000	0.000000	83.116844	28.116844	35.116844	128.116844	225.116844	172.116844	-118.883156	-542.883156	-853.883156	-866.883156	-579.883156	-135.883156	300.116844	618.116844	794.116844	857.116844	862.116844	866.116844	898.116844	940.116844	947.116844	879.116844	727.116844	538.116844	397.116844	354.116844	371.116844	371.116844	332.116844	288.116844	263.116844	234.116844
0	0	1210	1669.000000	1.#INF00	0.000000	0.000000	-12.883156	136.116844	201.116844	151.116844	34.116844	-98.883156	-271.883156	-527.883156	-834.883156	-1065.883156	-1096.883156	-901.883156	-577.883156	-268.883156	-59.883156	68.116844	179.116844	318.116844	472.116844	571.116844	572.116844	532.116844	533.116844	562.116844	536.116844	439.116844	361.116844	361.116844	383.116844	339.116844	232.116844	143.116844
0	0	1221	845.000000	1.#INF00	0.000000	0.000000	3.116844	-39.883156	-84.883156	-110.883156	-148.883156	-259.883156	-457.883156	-666.883156	-768.883156	-694.883156	-473.883156	-222.883156	-85.883156	-117.883156	-219.883156	-237.883156	-132.883156	6.116844	76.116844	47.116844	-53.883156	-186.883156	-306.883156	-373.883156	-405.883156	-450.883156	-516.883156	-537.883156	-468.883156	-363.883156	-347.883156	-465.883156
0	0	1233	1171.000000	1.#INF00	0.000000	0.000000	230.116844	281.116844	223.116844	118.116844	24.116844	-93.883156	-325.883156	-649.883156	-889.883156	-888.883156	-685.883156	-458.883156	-328.883156	-283.883156	-266.883156	-249.883156	-224.883156	-169.883156	-55.883156	99.116844	213.116844	203.116844	75.116844	-54.883156	-79.883156	-10.883156	46.116844	5.116844	-121.883156	-259.883156	-348.883156	-367.883156
1	1	1245	2854.000000	1.#INF00	0.000000	0.000000	-199.883156	-114.883156	-20.883156	121.116844	272.116844	328.116844	169.116844	-284.883156	-973.883156	-1606.883156	-1804.883156	-1413.883156	-646.883156	117.116844	630.116844	891.116844	1008.116844	1049.116844	1028.116844	970.116844	923.116844	917.116844	908.116844	808.116844	607.116844	410.116844	303.116844	255.116844	202.116844	158.116844	190.116844	303.116844
0	0	1271	602.000000	1.#INF00	0.000000	0.000000	-200.883156	-165.883156	-205.883156	-294.883156	-376.883156	-435.883156	-500.883156	-600.883156	-713.883156	-767.883156	-715.883156	-593.883156	-489.883156	-463.883156	-497.883156	-509.883156	-448.883156	-345.883156	-281.883156	-305.883156	-389.883156	-460.883156	-471.883156	-439.883156	-415.883156	-433.883156	-475.883156	-518.883156	-557.883156	-578.883156	-559.883156	-511.883156
0	0	1288	1430.000000	1.#INF00	0.000000	0.000000	131.116844	51.116844	-34.883156	-117.883156	-215.883156	-350.883156	-519.883156	-689.883156	-799.883156	-782.883156	-615.883156	-369.883156	-160.883156	-42.883156	45.116844	194.116844	389.116844	542.116844	600.116844	590.116844	571.116844	585.116844	622.116844	630.116844	573.116844	494.116844	473.116844	527.116844	577.116844	532.116844	402.116844	291.116844
0	0	1291	1223.000000	1.#INF00	0.000000	0.000000	-5.883156	-16.883156	-53.883156	-77.883156	-97.883156	-197.883156	-428.883156	-678.883156	-740.883156	-526.883156	-150.883156	188.116844	364.116844	376.116844	296.116844	200.116844	139.116844	152.116844	243.116844	369.116844	461.116844	461.116844	354.116844	182.116844	26.116844	-37.883156	15.116844	143.116844	277.116844	373.116844	435.116844	482.116844
0	0	1293	1524.000000	1.#INF00	0.000000	0.000000	85.116844	-52.883156	-150.883156	-138.883156	-60.883156	-55.883156	-206.883156	-472.883156	-755.883156	-966.883156	-1026.883156	-889.883156	-584.883156	-203.883156	145.116844	389.116844	497.116844	483.116844	381.116844	237.116844	111.116844	56.116844	89.116844	178.116844	262.116844	279.116844	201.116844	71.116844	-16.883156	23.116844	175.116844	309.116844
0	0	1312	1150.000000	1.#INF00	0.000000	0.000000	-87.883156	-52.883156	-40.883156	-92.883156	-200.883156	-338.883156	-496.883156	-651.883156	-760.883156	-781.883156	-701.883156	-554.883156	-406.883156	-313.883156	-270.883156	-230.883156	-146.883156	-12.883156	141.116844	253.116844	281.116844	233.116844	178.116844	194.116844	287.116844	368.116844	349.116844	240.116844	134.116844	103.116844	131.116844	163.116844
1	1	1335	1820.000000	1.#INF00	0.000000	0.000000	-335.883156	-325.883156	-255.883156	-141.883156	-13.883156	20.116844	-173.883156	-595.883156	-1026.883156	-1182.883156	-945.883156	-455.883156	33.116844	368.116844	551.116844	634.116844	637.116844	585.116844	526.116844	497.116844	486.116844	441.116844	343.116844	249.116844	218.116844	233.116844	220.116844	139.116844	26.116844	-67.883156	-122.883156	-142.883156
0	0	1380	1599.000000	1.#INF00	0.000000	0.000000	-430.883156	-460.883156	-460.883156	-430.883156	-403.883156	-430.883156	-538.883156	-690.883156	-797.883156	-777.883156	-615.883156	-362.883156	-124.883156	-38.883156	-212.883156	-590.883156	-932.883156	-992.883156	-710.883156	-234.883156	213.116844	470.116844	507.116844	423.116844	365.116844	423.116844	553.116844	606.116844	490.116844	295.116844	194.116844	244.116844
1	1	1392	3116.000000	1.#INF00	0.000000	0.000000	-109.883156	-173.883156	-141.883156	31.116844	275.116844	412.116844	237.116844	-351.883156	-1211.883156	-1954.883156	-2077.883156	-1816.883156	-1097.883156	-402.883156	72.116844	361.116844	580.116844	787.116844	962.116844	1038.116844	966.116844	783.116844	609.116844	550.116844	588.116844	617.116844	570.116844	483.116844	425.116844	407.116844	402.116844	405.116844
0	0	1401	847.000000	1.#INF00	0.000000	0.000000	-487.883156	-352.883156	-264.883156	-242.883156	-279.883156	-369.883156	-499.883156	-637.883156	-729.883156	-734.883156	-652.883156	-530.883156	-417.883156	-334.883156	-264.883156	-180.883156	-79.883156	15.116844	82.116844	112.116844	102.116844	61.116844	4.116844	-29.883156	-7.883156	45.116844	58.116844	-13.883156	-140.883156	-249.883156	-290.883156	-250.883156
0	0	1405	992.000000	1.#INF00	0.000000	0.000000	-164.883156	-169.883156	-242.883156	-358.883156	-444.883156	-484.883156	-543.883156	-654.883156	-734.883156	-683.883156	-513.883156	-350.883156	-279.883156	-265.883156	-212.883156	-74.883156	106.116844	237.116844	257.116844	187.116844	110.116844	86.116844	108.116844	132.116844	139.116844	146.116844	160.116844	165.116844	158.116844	156.116844	173.116844	210.116844
0	0	1407	1260.000000	1.#INF00	0.000000	0.000000	60.116844	-38.883156	-139.883156	-188.883156	-228.883156	-336.883156	-516.883156	-673.883156	-717.883156	-657.883156	-581.883156	-541.883156	-503.883156	-435.883156	-376.883156	-370.883156	-382.883156	-316.883156	-122.883156	147.116844	378.116844	491.116844	506.116844	498.116844	511.116844	533.116844	536.116844	525.116844	526.116844	542.116844	527.116844	463.116844
0	0	1416	1034.000000	1.#INF00	0.000000	0.000000	-414.883156	-515.883156	-594.883156	-616.883156	-558.883156	-483.883156	-496.883156	-626.883156	-772.883156	-796.883156	-638.883156	-366.883156	-105.883156	61.116844	126.116844	130.116844	107.116844	78.116844	61.116844	81.116844	140.116844	203.116844	229.116844	230.116844	237.116844	218.116844	92.116844	-119.883156	-273.883156	-272.883156	-193.883156	-179.883156
0	0	1535	1944.000000	1.#INF00	0.000000	0.000000	111.116844	165.116844	116.116844	-45.883156	-211.883156	-286.883156	-312.883156	-438.883156	-740.883156	-1085.883156	-1237.883156	-1094.883156	-772.883156	-437.883156	-150.883156	110.116844	349.116844	539.116844	659.116844	706.116844	685.116844	628.116844	578.116844	550.116844	518.116844	470.116844	425.116844	394.116844	360.116844	310.116844	252.116844	202.116844
1	1	1605	1640.000000	1.#INF00	0.000000	0.000000	27.116844	-54.883156	-101.883156	-39.883156	97.116844	142.116844	-66.883156	-491.883156	-888.883156	-1006.883156	-800.883156	-420.883156	-43.883156	244.116844	438.116844	555.116844	616.116844	633.116844	592.116844	496.116844	398.116844	349.116844	331.116844	286.116844	216.116844	165.116844	138.116844	108.116844	79.116844	82.116844	119.116844	140.116844
0	0	1664	942.000000	1.#INF00	0.000000	0.000000	-102.883156	-139.883156	-260.883156	-393.883156	-476.883156	-528.883156	-606.883156	-694.883156	-713.883156	-616.883156	-435.883156	-248.883156	-109.883156	-24.883156	14.116844	-6.883156	-90.883156	-183.883156	-197.883156	-113.883156	-14.883156	6.116844	-37.883156	-45.883156	38.116844	158.116844	228.116844	227.116844	194.116844	175.116844	187.116844	216.116844
0	0	1672	2423.000000	1.#INF00	0.000000	0.000000	-56.883156	-79.883156	-144.883156	-244.883156	-330.883156	-382.883156	-450.883156	-594.883156	-812.883156	-1023.883156	-1125.883156	-1052.883156	-808.883156	-484.883156	-218.883156	-92.883156	-62.883156	-14.883156	118.116844	300.116844	466.116844	595.116844	708.116844	805.116844	859.116844	876.116844	906.116844	985.116844	1098.116844	1198.116844	1263.116844	1297.116844
0	0	1673	710.000000	1.#INF00	0.000000	0.000000	-481.883156	-398.883156	-362.883156	-407.883156	-489.883156	-549.883156	-597.883156	-677.883156	-770.883156	-809.883156	-778.883156	-717.883156	-661.883156	-623.883156	-601.883156	-576.883156	-517.883156	-435.883156	-387.883156	-421.883156	-524.883156	-643.883156	-723.883156	-725.883156	-627.883156	-472.883156	-350.883156	-302.883156	-272.883156	-195.883156	-104.883156	-99.883156
0	0	1713	1891.000000	1.#INF00	0.000000	0.000000	66.116844	68.116844	64.116844	60.116844	22.116844	-89.883156	-289.883156	-571.883156	-887.883156	-1129.883156	-1201.883156	-1098.883156	-914.883156	-740.883156	-591.883156	-427.883156	-240.883156	-69.883156	37.116844	71.116844	74.116844	106.116844	202.116844	349.116844	497.116844	601.116844	657.116844	682.116844	689.116844	674.116844	631.116844	561.116844
0	0	1715	619.000000	1.#INF00	0.000000	0.000000	-352.883156	-369.883156	-368.883156	-351.883156	-337.883156	-365.883156	-466.883156	-616.883156	-726.883156	-705.883156	-550.883156	-350.883156	-212.883156	-186.883156	-245.883156	-327.883156	-389.883156	-431.883156	-475.883156	-527.883156	-581.883156	-640.883156	-694.883156	-694.883156	-599.883156	-425.883156	-247.883156	-134.883156	-107.883156	-134.883156	-158.883156	-130.883156
0	0	1721	1954.000000	1.#INF00	0.000000	0.000000	104.116844	8.116844	-57.883156	-50.883156	-1.883156	-15.883156	-185.883156	-514.883156	-887.883156	-1122.883156	-1138.883156	-1051.883156	-1025.883156	-1055.883156	-981.883156	-721.883156	-385.883156	-141.883156	-35.883156	28.116844	132.116844	242.116844	279.116844	239.116844	219.116844	302.116844	457.116844	583.116844	636.116844	665.116844	729.116844	815.116844
